nohup: ignoring input
 * Serving Flask app 'app'
 * Debug mode: on
[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:4500
[33mPress CTRL+C to quit[0m
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 100-552-189
127.0.0.1 - - [08/Jul/2025 13:58:59] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/LatoLatin-Regular.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:59:00] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.js HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:59:01] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:59:01] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:59:02] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 13:59:02] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:59:03] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.css HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:59:03] "GET /assets/packages/package-jquery/node_modules/jquery/dist/jquery.min.js HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:59:03] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.js HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:59:07] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/icons.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:59:07] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/LatoLatin-Regular.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:59:07] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/LatoLatin-Bold.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:59:09] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/LatoLatin-Regular.woff HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 13:59:09] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/LatoLatin-Bold.woff HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 14:00:02] "[33mGET /.git/config HTTP/1.1[0m" 404 -
127.0.0.1 - - [08/Jul/2025 14:00:06] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 14:00:07] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 14:00:08] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 14:07:09] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 14:07:10] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 14:07:10] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.js HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 14:07:12] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 14:07:12] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 14:07:12] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.css HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 14:07:13] "GET /assets/packages/package-jquery/node_modules/jquery/dist/jquery.min.js HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 14:07:13] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.js HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 14:07:14] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/LatoLatin-Regular.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 14:07:14] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/icons.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 14:07:14] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/LatoLatin-Bold.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 14:07:14] "GET /assets/packages/package-fomantic-ui/semantic/dist/themes/default/assets/fonts/icons.woff HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 14:51:27] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 14:51:27] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 14:51:28] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 14:51:28] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 14:51:34] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 14:51:37] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 14:51:51] "[31m[1mGET /register HTTP/1.1[0m" 403 -
127.0.0.1 - - [08/Jul/2025 14:51:52] "GET /assets/packages/package-jquery/node_modules/jquery/dist/jquery.min.js HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 14:51:52] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.js HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 15:26:23] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 15:26:24] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 15:26:24] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 15:26:25] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 15:34:32] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 15:34:33] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 15:34:38] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 15:34:39] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 15:34:46] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 15:34:51] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 15:34:52] "[32mGET / HTTP/1.1[0m" 302 -
127.0.0.1 - - [08/Jul/2025 15:34:53] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 15:34:55] "[31m[1mGET /register HTTP/1.1[0m" 403 -
127.0.0.1 - - [08/Jul/2025 15:34:58] "[31m[1mGET /register HTTP/1.1[0m" 403 -
127.0.0.1 - - [08/Jul/2025 15:34:58] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.js HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 15:34:58] "GET /assets/packages/package-jquery/node_modules/jquery/dist/jquery.min.js HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 15:35:08] "GET /assets/packages/package-fomantic-ui/semantic/dist/semantic.min.js HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 15:35:08] "GET /assets/packages/package-jquery/node_modules/jquery/dist/jquery.min.js HTTP/1.1" 200 -
127.0.0.1 - - [08/Jul/2025 15:41:16] "[32mGET / HTTP/1.1[0m" 302 -
